Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Angola,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Brazil,Country_Chile,Country_China,Country_Colombia,Country_Croatia,Country_Czechia,Country_DR Congo,Country_Denmark,Country_Ecuador,Country_England,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Mali,Country_Mexico,Country_Morocco,Country_N.Ireland,Country_Netherlands,Country_Norway,Country_Poland,Country_Portugal,Country_Qatar,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Serbia,Country_Slovenia,Country_Spain,Country_Sweden,Country_Switzerland,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_Uruguay,Country_nan
Emili Comadevall,24,67,Spirited,3275,1.6975,2037-06-30,26000.0,1.7,France (Ligue 2 BKT),Ligue 2 BKT,2034-07-02,1.3,10,13,17,10,14,15,9,7,7,13,12,11,11,15,14,12,5,14,15,10,15,13,4,8,7,10,9,6,9,14,2,12,13,10,5,10,,6.66,4 (6),Not set,- - -,10,0,France,907.0,23.488021902806295,0.5119780971937029,4.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
David Micó,26,68,Fairly Ambitious,3274,1.4,2035-06-30,21500.0,2.8,England (Premier Division),English Premier Division,2033-08-08,4.9,9,16,13,16,12,14,13,7,12,13,12,14,10,13,15,12,9,14,14,10,15,11,8,11,9,12,10,8,4,11,5,10,14,16,7,9,ESC,6.58,2 (11),Listed,- - -,13,1,England,176.0,24.590006844626966,1.4099931553730323,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Carlos Fernández,25,69,Balanced,3273,2.95,2036-12-31,1700.0,0.6,Argentina (Premier Division),Argentine Premier Division,2033-01-09,0.65,11,10,9,9,10,13,13,8,8,12,11,12,13,14,14,14,9,13,16,12,14,13,4,7,1,11,7,6,7,8,2,12,13,8,1,9,,-,-,Not set,- - -,0,0,Argentina,726.0,23.012320328542096,1.9876796714579055,3.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oscar Torres,21,71,Fairly Professional,3269,10.55,2039-06-30,42000.0,8.0,Italy (Serie A),Italian Serie A,2034-07-27,8.0,9,14,17,11,14,13,8,14,11,15,18,10,15,13,14,12,12,14,14,13,17,13,6,8,7,11,12,8,5,14,2,13,11,9,5,7,nEU,7.00,0 (1),Not set,- - -,1,0,Italy,1637.0,20.5564681724846,0.44353182751540043,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Michael Zwaan,26,65,Determined,3268,1.26,2036-06-30,12000.0,3.8,Germany (Bundesliga),Bundesliga,2032-01-08,3.6,8,12,19,7,14,13,10,15,10,13,15,9,14,20,14,16,2,16,15,12,17,14,1,9,5,11,9,9,7,13,3,12,12,9,2,10,,6.70,0 (2),Not set,- - -,2,0,Germany,542.0,23.007529089664615,2.9924709103353866,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Takashi Uchino,33,70,Fairly Professional,3263,0.11,2035-12-31,2400.0,,Japan (J1 League),J1 League,2033-07-17,0.875,13,11,13,12,13,12,12,7,11,13,12,10,15,14,12,8,7,11,10,6,14,11,8,8,5,13,8,6,11,12,9,13,13,12,6,13,,6.92,42,Not set,- - -,42,0,Japan,360.0,31.529774127310063,1.4702258726899384,4.0,475.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facundo Hoyos,21,66,Professional,3257,13.5,2037-06-30,44500.0,7.0,England (Premier Division),English Premier Division,2032-06-30,7.0,4,15,18,12,12,15,13,11,10,13,13,12,16,12,15,13,5,15,15,12,19,12,8,11,6,13,7,7,8,12,10,10,15,10,9,13,Loa,6.33,2 (1),Not set,- - -,3,0,England,907.0,18.4839151266256,2.516084873374401,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Michel Luthe,25,72,Resolute,3256,1.585,2037-11-30,11750.0,1.2,Sweden (Premier Division),Swedish Premier Division,2034-03-28,7.5,8,14,17,8,13,15,11,8,4,13,9,9,12,15,16,15,14,14,14,11,16,13,6,5,5,9,7,3,7,12,1,13,12,9,7,12,Wnt,-,-,Not set,- - -,0,0,Sweden,1060.0,24.225188227241617,0.7748117727583846,4.0,484.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
George Ibrahim,25,73,Resolute,3252,0.55,2037-06-30,10500.0,1.5,Germany (Bundesliga 2),Bundesliga 2,2034-07-31,3.8,9,10,17,5,15,12,9,10,6,12,10,12,10,15,14,11,15,13,16,13,13,15,3,7,3,9,6,5,4,13,4,13,11,10,5,11,Inj,6.70,1 (6),Not set,- - -,7,0,Germany,907.0,24.567419575633128,0.432580424366872,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Loris Gori,21,72,Resolute,3249,3.6750000000000003,2038-06-30,14250.0,4.2,Italy (Serie A),Italian Serie A,2034-01-31,3.3,8,11,7,12,10,15,13,15,7,10,14,9,14,15,16,15,11,13,15,13,14,13,8,7,5,13,12,7,8,9,11,12,13,11,4,13,Wnt,6.50,0 (2),Not set,- - -,2,0,Italy,1272.0,20.071868583162217,0.9281314168377823,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Emili Cunill,26,68,Resilient,3249,0.09,2035-06-30,11750.0,0.5,Italy (Serie B),Italian Serie B,2033-07-26,1.5,9,13,15,9,14,14,8,14,9,14,11,13,12,15,13,11,3,14,15,9,15,13,3,7,3,11,8,7,8,13,1,12,10,8,1,9,Wnt,6.75,0 (2),By request,- - -,2,1,Italy,176.0,24.55441478439425,1.4455852156057496,4.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Louis Andre,26,72,Resolute,3249,1.85,2037-06-30,10750.0,1.0,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2034-06-24,0.775,8,13,10,4,12,12,10,6,7,13,14,8,14,17,14,14,15,14,16,13,15,14,2,6,4,12,8,5,4,11,1,12,14,9,1,10,,-,0 (1),Not set,- - -,1,0,France,907.0,25.46611909650924,0.5338809034907598,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ibrahim Esmeray,23,65,Resolute,3247,2.025,2037-06-30,25000.0,5.25,Germany (Bundesliga),Bundesliga,2032-08-16,7.25,14,14,19,10,13,12,10,6,9,12,16,12,12,15,15,11,3,14,17,9,13,14,5,8,3,12,5,6,10,12,5,13,12,10,4,10,Bid,6.81,2 (3),Not set,- - -,5,0,Germany,907.0,20.61259411362081,2.3874058863791925,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Odd-Geir Wolff Eikrem,26,71,Resolute,3247,2.6,2037-06-30,40500.0,4.0,England (Sky Bet Championship),Sky Bet Championship,2034-08-09,5.25,10,11,10,7,12,14,12,13,8,13,13,10,11,16,14,12,13,14,15,12,14,16,4,11,7,10,7,9,6,15,4,12,12,10,2,13,Wnt,7.40,2 (1),Not set,- - -,3,0,England,907.0,25.592060232717316,0.4079397672826831,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salim Diakité,34,73,Balanced,3244,0.015,2036-06-30,1200.0,,France (National 2 - B),French National 2 - B,2034-05-17,2.7,10,10,13,8,11,12,9,8,7,12,11,8,13,13,8,11,13,11,9,10,14,10,4,5,6,10,11,7,10,10,5,13,10,9,5,10,,6.92,3 (5),Not set,- - -,8,0,France,542.0,33.36208076659822,0.6379192334017796,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Devon Roberts,26,72,Resolute,3241,5.65,2039-06-30,30000.0,2.0,England (Sky Bet Championship),Sky Bet Championship,2034-12-28,1.8,14,12,10,8,14,13,4,10,12,13,12,10,17,15,15,14,12,14,17,13,17,13,4,12,4,10,7,6,11,10,2,13,9,10,6,11,,6.85,26,Not set,- - -,26,0,England,1637.0,25.978097193702943,0.02190280629705681,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
João Vitor,28,67,Fairly Determined,3237,2.65,2036-12-31,6500.0,3.4,Brazil (First Division),Brazilian National First Division,2034-06-02,4.2,6,13,10,11,13,14,9,11,8,13,11,7,11,16,13,10,2,15,13,8,16,15,5,8,4,15,10,5,5,13,3,15,11,9,4,13,Inj,-,-,Not set,- - -,0,0,Brazil,726.0,27.405886379192335,0.5941136208076659,4.0,493.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Antoine Santiago,26,69,Professional,3235,3.525,2037-06-30,9250.0,0.525,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2034-05-21,0.625,6,14,13,10,13,13,9,13,5,12,11,8,15,15,14,15,4,13,15,11,13,12,5,4,3,9,6,5,6,12,1,11,12,10,4,7,,6.79,17,Not set,- - -,17,0,France,907.0,25.37303216974675,0.6269678302532512,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Louis Patris,33,74,Fairly Ambitious,3231,0.07200000000000001,2036-06-30,9250.0,0.11,Italy (Serie C/A),Italian Serie C/A,2034-05-31,4.2,15,11,14,12,12,10,10,12,13,10,13,11,13,12,9,11,15,11,10,8,12,9,10,9,8,11,13,8,13,13,8,13,10,11,7,13,,6.75,19,Not set,- - -,19,0,Italy,542.0,32.40041067761807,0.5995893223819302,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salif Ndoye,26,73,Fairly Determined,3227,1.5825,2036-12-31,3000.0,,U.S.A. (MLS),Major League Soccer,2034-07-07,0.525,11,13,13,9,14,13,7,3,6,14,16,8,12,17,15,11,15,13,12,13,13,12,4,7,4,10,8,4,4,12,1,12,13,12,3,8,Wnt,-,-,Not set,- - -,0,0,U.S.A.,726.0,25.50171115674196,0.49828884325804246,4.0,478.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ralf Forstreuter,26,68,Spirited,3226,1.265,2037-06-30,4700.0,,Spain (Second Division),Spanish Second Division,2034-06-09,0.5,12,12,15,12,10,15,13,6,11,10,6,14,10,15,13,12,6,14,13,11,13,14,7,8,8,9,10,6,5,7,5,8,13,14,2,9,Wnt,6.80,9 (4),Not set,- - -,13,0,Spain,907.0,25.42505133470226,0.5749486652977412,4.0,447.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Luka Däuble,26,72,Professional,3224,2.0999999999999996,2037-06-30,9000.0,,Germany (Bundesliga 2),Bundesliga 2,2034-07-01,0.8,14,11,16,6,16,16,6,12,7,12,11,7,9,11,14,16,14,13,12,12,15,12,4,6,2,7,6,3,8,12,2,8,10,6,1,9,,7.08,9,Not set,- - -,9,0,Germany,907.0,25.485284052019164,0.5147159479808351,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Franco Campos,22,66,Fairly Professional,3222,2.125,2037-12-31,1200.0,2.5,Argentina (Premier Division),Argentine Premier Division,2032-07-05,2.5,16,9,10,6,9,9,14,15,8,7,10,9,13,13,17,14,5,15,14,10,16,16,5,14,3,8,6,5,2,10,3,10,12,10,2,11,,-,-,Not set,- - -,0,0,Argentina,1091.0,19.49760438056126,2.5023956194387407,4.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Emir Tintiş,30,74,Fairly Determined,3219,1.3199999999999998,2036-06-30,3800.0,0.155,Türkiye (Super League),Turkish Super League,2034-05-30,0.8,10,13,11,7,12,10,6,14,10,14,8,10,12,15,12,10,13,14,12,12,11,12,4,6,8,9,11,10,8,15,5,12,8,10,2,10,,6.85,17,Not set,- - -,17,0,Türkiye,542.0,29.397672826830938,0.6023271731690623,4.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Eamonn Chalmers,26,66,Fairly Determined,3213,0.0,,,,N.Ireland,-,,0.525,13,7,8,10,9,13,10,11,8,9,9,10,12,15,14,15,2,13,12,7,18,14,3,10,3,9,6,6,2,6,4,6,7,8,2,10,FrA,-,-,Not set,- - -,0,0,N.Ireland,,,,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Robin Rode,24,69,Fairly Determined,3210,1.6,2038-06-30,11250.0,0.375,Germany (Bundesliga 2),Bundesliga 2,2034-07-29,2.0,9,14,15,10,14,14,12,10,13,11,11,12,12,15,13,16,6,13,15,13,15,12,3,9,3,9,6,4,7,12,6,11,10,9,1,12,,6.92,11 (4),Not set,- - -,15,0,Germany,1272.0,23.561943874058862,0.4380561259411362,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
João Paulo,26,67,Resolute,3204,1.045,2036-11-30,5250.0,0.325,Sweden (Premier Division),Swedish Premier Division,2034-08-28,2.3,8,11,17,9,14,12,11,17,11,8,11,12,13,15,15,12,5,13,12,12,16,16,5,8,4,8,5,5,9,11,4,14,12,11,6,10,Wnt,-,-,Not set,- - -,0,0,Sweden,695.0,25.644079397672826,0.35592060232717315,4.0,484.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Pedro Scow,24,73,Fairly Determined,3195,5.0,2037-06-30,12000.0,3.1,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2033-02-06,3.2,8,12,19,10,14,15,11,10,7,11,15,8,15,15,13,16,14,14,14,12,9,14,5,8,4,9,7,7,7,12,3,13,12,7,2,12,,6.77,12,Not set,- - -,12,0,France,907.0,22.088980150581794,1.9110198494182067,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marc Kilian,25,68,Fairly Determined,3180,0.95,2036-06-30,8250.0,0.45,Germany (Bundesliga 2),Bundesliga 2,2034-09-01,0.85,10,13,15,9,15,16,11,10,8,13,11,8,12,16,12,11,5,14,14,10,14,13,3,5,4,7,4,7,6,13,1,12,10,9,1,9,,-,-,Not set,- - -,0,0,Germany,542.0,24.655030800821354,0.34496919917864477,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Özgür Yetkin,25,69,Mercenary,3178,1.5,2036-06-30,3600.0,0.575,Türkiye (Super League),Turkish Super League,2032-02-09,0.575,13,12,17,10,13,14,9,11,6,16,10,11,10,14,12,11,6,14,17,12,13,12,6,6,5,10,7,7,8,13,4,9,13,11,2,10,,6.74,25,Not set,- - -,25,0,Türkiye,542.0,22.09514031485284,2.9048596851471595,2.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Lucas Lucchetta,25,70,Fairly Professional,3173,0.235,2036-06-30,1700.0,0.115,Italy (Serie C/B),Italian Serie C/B,2034-01-10,0.55,6,11,12,7,9,12,6,12,9,12,13,7,11,14,16,12,8,15,13,13,13,13,3,9,4,9,10,5,4,10,2,8,9,6,4,12,,5.50,1,Not set,- - -,1,0,Italy,542.0,24.014373716632445,0.9856262833675564,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
