Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Argentina,Country_Austria,Country_Belgium,Country_Bosnia & Herzegovina,Country_Brazil,Country_Chile,Country_China,Country_Colombia,Country_Costa Rica,Country_Croatia,Country_Denmark,Country_Ecuador,Country_England,Country_France,Country_Germany,Country_Greece,Country_Israel,Country_Italy,Country_Japan,Country_Mexico,Country_Morocco,Country_Netherlands,Country_Nigeria,Country_Norway,Country_Poland,Country_Portugal,Country_Qatar,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Serbia,Country_Spain,Country_Sweden,Country_Switzerland,Country_Thailand,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_nan
Pathé Mboup,31,69,Fairly Determined,2920,0.1025,2035-06-30,600.0,,Senegal (Senegalese Ligue 1),Senegalese Ligue 1,2033-11-09,0.6,12,9,8,10,4,9,13,11,8,5,10,10,9,17,11,9,6,10,8,7,8,9,10,9,8,12,7,8,4,5,9,4,13,12,4,11,Inj,6.71,22 (1),Not set,- - -,23,0,Senegal,176.0,29.84462696783025,1.1553730321697468,4.0,302.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Lucca Claes,26,71,Unambitious,2915,0.385,2035-06-30,4700.0,0.6,Belgium (Jupiler Pro League),Jupiler Pro League,2032-04-05,0.525,9,10,9,12,7,10,12,10,12,3,8,6,12,5,17,11,12,14,12,7,12,14,5,13,7,13,6,5,1,1,3,1,11,8,4,11,,6.83,11 (5),Not set,- - -,16,0,Belgium,176.0,23.248459958932237,2.751540041067762,2.0,491.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sezai Günaydın,26,66,Resolute,2908,0.37,2035-06-30,2100.0,0.083,Türkiye (Super League),Turkish Super League,2033-08-12,0.5,11,12,7,14,9,13,14,9,13,6,12,15,9,15,14,16,2,11,13,12,13,13,7,12,9,12,8,8,1,4,7,6,13,15,2,5,,6.61,0 (14),Not set,- - -,14,0,Türkiye,176.0,24.600958247775495,1.3990417522245038,4.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Michael,24,68,Unambitious,2907,0.275,2035-12-31,3200.0,0.475,Colombia (First Division),Colombian First Division,2034-12-31,0.55,11,10,9,13,8,13,10,10,14,8,12,11,12,11,14,17,4,13,15,10,10,14,4,11,15,13,7,10,1,4,4,7,9,12,6,6,,6.88,32 (5),Not set,- - -,37,0,Colombia,360.0,23.98631074606434,0.013689253935660506,2.0,469.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Francisco Pérez,25,69,Fairly Professional,2906,0.6050000000000001,2036-12-31,2500.0,0.85,Argentina (Second Division),Argentine Second Division,2033-07-22,0.675,7,12,10,10,9,15,16,7,12,9,11,12,16,10,12,16,8,13,12,12,15,11,5,7,6,13,9,10,1,9,7,9,15,15,3,6,Inj,-,-,Not set,- - -,0,0,Argentina,726.0,23.543463381245722,1.4565366187542779,4.0,439.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nico Jahn,24,74,Resolute,2901,0.55,2038-06-30,13750.0,3.0,Germany (Bundesliga),Bundesliga,2033-06-08,6.0,13,12,10,14,8,14,15,11,12,9,12,11,12,16,14,17,15,14,17,14,10,12,8,11,9,12,8,9,4,9,9,7,16,12,5,9,Lst,6.41,1 (8),Listed,- - -,9,1,Germany,1272.0,22.42299794661191,1.5770020533880904,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Skeveen Fleurival-Afougou,22,63,Resilient,2901,2.35,2039-06-30,10000.0,0.7,France (Ligue 2 BKT),Ligue 2 BKT,2034-08-07,0.625,12,12,8,12,6,12,14,12,11,6,14,15,12,15,13,15,3,13,14,10,16,15,8,12,10,12,8,9,5,4,8,5,15,13,7,4,Inj,6.89,13,Not set,- - -,13,0,France,1637.0,21.586584531143053,0.4134154688569473,4.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
João Martins,27,68,Resolute,2892,0.2475,2035-06-30,7000.0,0.9,France (Ligue 2 BKT),Ligue 2 BKT,2032-03-31,0.7,8,12,6,13,6,10,15,5,14,8,8,14,8,15,16,11,7,15,14,7,9,17,6,7,8,11,7,8,2,6,6,5,15,11,3,11,Wnt,7.20,15 (5),Not set,- - -,20,0,France,176.0,24.234770704996578,2.7652292950034223,4.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Édgar Alcañiz,30,68,Resolute,2865,0.44,2036-12-31,2600.0,0.25,Norway (First Division),Norwegian First Division,2034-08-01,0.525,10,12,12,14,9,11,11,5,10,9,10,13,11,15,13,12,5,12,11,10,12,13,8,10,5,12,8,9,3,7,7,8,13,12,6,7,,7.01,14,Not set,- - -,14,0,Norway,726.0,29.57015742642026,0.42984257357973993,4.0,441.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paolo,23,72,Fairly Professional,2857,0.9750000000000001,2037-06-30,6750.0,0.35,Portugal (Premier League),Portuguese Premier League,2033-07-01,0.95,16,12,12,12,14,14,12,13,12,10,11,12,15,12,12,15,14,11,11,11,12,13,6,11,6,13,9,8,5,11,3,11,12,10,4,4,Inj,6.77,3,Not set,- - -,3,0,Portugal,907.0,21.48596851471595,1.514031485284052,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tihomir Ivanović,21,71,Resilient,2855,1.509,2038-06-30,10000.0,1.3,Croatia (First League),Croatian First League,2033-08-25,1.1,7,10,11,11,9,9,13,12,10,6,9,10,14,15,13,15,9,14,14,9,16,15,8,14,15,15,10,10,6,6,5,5,14,11,10,11,,7.24,21,Not set,- - -,21,0,Croatia,1272.0,19.636550308008214,1.3634496919917864,4.0,457.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asier Ruiz,26,65,Fairly Sporting,2839,0.6599999999999999,2036-06-30,4200.0,0.4,Spain (Second Division),Spanish Second Division,2034-07-28,0.5,9,13,6,16,9,18,15,12,16,8,12,17,13,14,12,15,2,12,14,10,14,9,9,13,8,12,7,7,3,7,7,4,14,12,11,8,,6.93,18,Not set,- - -,18,0,Spain,542.0,25.55920602327173,0.4407939767282683,3.0,447.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Louis Tawiah,22,69,Resolute,2834,1.4324999999999999,2038-06-30,17750.0,2.5,Italy (Serie B),Italian Serie B,2033-07-25,2.0,11,13,8,11,8,13,15,9,13,8,14,12,12,15,15,12,10,13,14,12,14,11,7,12,11,13,6,8,2,6,12,5,15,12,4,6,,6.64,3 (12),Not set,- - -,15,0,Italy,1272.0,20.55167693360712,1.4483230663928817,4.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kai Martin,27,67,Fairly Professional,2830,0.95,2036-06-30,6750.0,0.675,England (Sky Bet Championship),Sky Bet Championship,2033-01-13,0.55,8,10,3,13,5,10,14,12,12,6,10,7,12,13,15,11,2,15,12,11,17,15,4,13,7,15,6,7,4,6,2,5,15,9,1,13,Wnt,6.65,0 (13),Listed,- - -,13,1,England,542.0,25.023271731690624,1.9767282683093772,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Javier Ruiz,30,67,Resolute,2826,0.0,,,,Argentina,-,,2.8,7,13,10,12,6,13,13,12,9,9,9,11,10,15,9,8,3,9,9,4,10,8,10,9,8,14,4,7,3,8,7,9,12,14,4,5,FrA,-,-,Not set,- - -,0,0,Argentina,,,,4.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tòfol Montiel,34,70,Resolute,2803,0.002,2035-06-30,6500.0,,Portugal (Premier League),Portuguese Premier League,2033-05-24,1.8,3,13,7,13,11,13,16,8,13,9,11,16,11,15,11,8,6,13,9,5,13,12,12,11,11,14,6,12,2,4,15,3,14,13,15,13,,7.01,10 (1),Not set,- - -,11,0,Portugal,176.0,32.38193018480493,1.6180698151950719,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Matías Moya,21,68,Fairly Determined,2793,1.595,2038-06-30,3700.0,2.4,Portugal (Premier League),Portuguese Premier League,2034-07-08,2.4,15,14,8,13,10,14,12,10,14,10,10,15,9,15,15,11,2,13,12,10,14,11,7,11,13,13,6,12,2,10,6,6,14,13,7,8,Loa,6.40,0 (1),Not set,- - -,1,0,Portugal,1272.0,20.50444900752909,0.49555099247091033,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
José Luiz,22,67,Fairly Determined,2790,1.7275,2036-12-31,2900.0,1.3,Brazil (Second Division),Brazilian National Second Division,2034-02-03,1.0,11,15,16,14,7,13,14,12,11,4,12,13,14,15,15,12,6,13,13,14,16,13,8,9,12,12,9,9,3,8,4,11,15,12,4,5,Wnt,-,-,Not set,- - -,0,0,Brazil,726.0,21.080082135523615,0.919917864476386,4.0,446.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jay Anderson,23,69,Resilient,2790,4.5,2036-06-30,9500.0,7.5,England (Sky Bet Championship),Sky Bet Championship,2032-06-19,5.25,11,14,7,13,7,13,17,11,13,6,11,10,13,15,15,15,4,14,13,12,14,14,7,9,8,14,8,9,1,9,8,8,16,11,6,10,Loa,8.20,1 (1),Not set,- - -,2,0,England,542.0,20.453798767967147,2.546201232032854,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Felipe Chiqueti,29,70,Fairly Determined,2780,0.30250000000000005,2036-12-31,1500.0,,Brazil (Third Division),Brazilian National Third Division,2034-04-14,0.575,10,11,10,12,12,12,12,9,13,8,10,11,11,15,15,11,6,13,13,8,13,14,9,11,12,12,9,9,3,6,7,3,13,11,3,7,,-,-,Not set,- - -,0,0,Brazil,726.0,28.27173169062286,0.7282683093771389,4.0,416.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jakob Durst,26,67,Determined,2776,0.138,2037-06-30,6750.0,,Germany (Bundesliga 2),Bundesliga 2,2034-07-13,0.575,9,12,12,13,7,15,13,8,14,6,12,15,8,18,14,14,3,12,13,11,15,11,9,9,9,14,8,9,2,4,4,3,11,12,8,7,,-,0 (1),Not set,- - -,1,0,Germany,907.0,25.51813826146475,0.48186173853524983,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dinho,20,66,Fairly Professional,2770,6.8,2039-06-30,19250.0,4.2,England (Premier Division),English Premier Division,2034-07-25,4.2,15,14,8,12,10,12,16,10,10,9,15,9,16,13,16,17,3,14,15,11,16,12,7,12,7,12,8,7,7,12,4,8,16,8,7,11,Loa,6.00,1 (1),Not set,- - -,2,0,England,1637.0,19.550992470910334,0.4490075290896646,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
David,25,69,Unambitious,2750,0.9,2037-06-30,5250.0,,France (Ligue 2 BKT),Ligue 2 BKT,2034-07-11,0.575,12,12,8,12,7,12,16,4,12,5,6,9,6,11,15,13,4,14,14,9,17,15,7,12,7,14,8,7,1,1,3,1,15,9,3,8,Wnt,6.66,8 (6),Listed,- - -,14,1,France,907.0,24.512662559890487,0.487337440109514,2.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rasmus Nehrman,27,69,Fairly Professional,2743,0.23249999999999998,2035-11-30,4000.0,1.3,Sweden (Premier Division),Swedish Premier Division,2033-11-30,1.3,11,12,9,13,8,12,13,8,9,9,11,13,11,13,15,12,7,13,12,11,16,14,9,11,5,12,5,8,3,6,6,6,13,12,2,8,,-,-,Not set,- - -,0,0,Sweden,329.0,25.902121834360027,1.0978781656399725,4.0,484.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Adrián Payes,23,73,Professional,2739,0.88,2037-12-31,2100.0,1.9,Argentina (Premier Division),Argentine Premier Division,2033-08-04,1.6,9,10,11,13,7,12,15,11,13,7,12,13,9,13,13,11,14,11,12,11,16,15,8,12,8,14,15,8,2,3,11,2,13,13,7,9,Loa,-,-,Not set,- - -,0,0,Argentina,1091.0,21.579055441478438,1.4209445585215605,4.0,490.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Julián Castro,23,63,Light-Hearted,2738,2.25,2036-06-30,5500.0,3.2,Belgium (Challenger Pro League),Belgian Challenger Pro League,2032-07-08,0.85,9,13,10,13,9,13,13,12,12,8,16,14,12,13,14,12,5,12,12,10,13,14,6,15,8,12,8,12,6,6,10,5,13,13,6,9,Loa,6.77,3,Not set,- - -,3,0,Belgium,542.0,20.505817932922657,2.4941820670773445,3.0,413.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Daniel Soares,22,70,Unsporting,2684,4.3,2037-06-30,9250.0,0.625,England (Sky Bet Championship),Sky Bet Championship,2033-01-26,0.5,7,12,8,14,7,12,17,10,13,7,9,10,11,13,16,16,9,15,12,11,13,13,6,14,11,15,10,12,5,8,9,3,15,12,8,10,Wnt,-,-,Not set,- - -,0,0,England,907.0,20.05886379192334,1.9411362080766599,2.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Adrián Ledesma,24,70,Balanced,2672,0.4125,2035-12-31,450.0,,Argentina (Second Division),Argentine Second Division,2033-01-13,1.5,9,11,9,9,12,15,13,9,9,8,16,15,14,13,10,14,4,12,13,10,12,11,6,9,9,14,5,9,3,6,3,8,13,13,3,6,,-,-,Not set,- - -,0,0,Argentina,360.0,22.023271731690624,1.9767282683093772,3.0,439.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fernandinho,28,63,Balanced,2661,0.0525,2035-06-30,3900.0,0.825,France (Ligue 2 BKT),Ligue 2 BKT,2033-05-15,1.2,5,11,8,14,11,13,13,11,13,11,12,15,9,9,15,13,3,13,13,7,12,14,10,13,8,13,5,6,4,5,9,5,12,13,7,9,Wnt,6.73,2 (15),Not set,- - -,17,0,France,176.0,26.357289527720738,1.6427104722792607,3.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Remy Gilson,23,67,Resolute,2614,0.46749999999999997,2037-06-30,4000.0,0.6,Belgium (Challenger Pro League),Belgian Challenger Pro League,2031-08-04,0.5,9,13,11,16,8,12,17,7,15,6,10,14,11,17,11,16,9,12,9,10,16,12,9,12,8,17,7,9,5,8,6,10,18,15,6,8,Inj,6.73,16,Not set,- - -,16,0,Belgium,907.0,19.577686516084874,3.4223134839151266,4.0,413.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lorenzo Carfora,28,67,Resolute,2592,0.07200000000000001,2035-06-30,800.0,,Italy (Serie D Grp. C),Italian Serie D Grp. C,2033-11-08,0.5,13,11,11,9,12,10,8,8,11,3,12,9,9,15,12,8,5,11,11,8,10,11,4,10,10,9,5,12,3,2,5,4,9,10,5,5,,6.74,5 (20),Not set,- - -,25,0,Italy,176.0,26.84188911704312,1.158110882956879,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Róbson,21,69,Resolute,2565,0.825,2036-12-31,2200.0,1.1,Brazil (First Division),Brazilian National First Division,2034-07-15,1.2,16,10,12,11,11,12,15,11,12,4,11,13,9,16,13,15,6,16,12,9,9,17,2,10,6,8,8,6,3,7,4,9,12,8,7,3,,-,-,Not set,- - -,0,0,Brazil,726.0,20.523613963039015,0.47638603696098564,4.0,493.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jack De Vries,32,70,Balanced,2498,,2036-12-31,800.0,,U.S.A. (USSL-C Eastern Conference),USSL Championship Eastern Conference,2034-12-30,0.8,12,10,9,11,8,13,13,10,14,8,12,12,10,13,11,8,3,11,10,8,8,11,8,11,6,14,4,8,8,5,4,5,13,13,4,10,,-,-,Not set,- - -,0,0,U.S.A.,726.0,31.983572895277206,0.01642710472279261,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
