Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Bosnia & Herzegovina,Country_Brazil,Country_China,Country_Colombia,Country_Croatia,Country_Denmark,Country_Ecuador,Country_England,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Italy,Country_Japan,Country_Mali,Country_Mexico,Country_Morocco,Country_Netherlands,Country_Norway,Country_Poland,Country_Portugal,Country_Qatar,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Serbia,Country_Slovenia,Country_Spain,Country_Sweden,Country_Switzerland,Country_Tunisia,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_nan
Ege Uzel,21,76,Light-Hearted,3404,10.3,2039-06-30,17250.0,12.0,Netherlands (Eredivisie),Eredivisie,2034-09-01,3.5,15,12,13,8,15,15,7,12,10,12,12,9,16,15,10,18,14,12,16,12,15,13,5,11,4,11,11,4,5,12,1,11,12,11,5,10,,-,-,Not set,- - -,0,0,Netherlands,1637.0,20.655030800821354,0.34496919917864477,3.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ousmane Camara,31,78,Fairly Ambitious,3398,0.9750000000000001,2035-06-30,7500.0,0.85,France (Ligue 2 BKT),Ligue 2 BKT,2032-10-06,2.4,9,11,12,11,13,12,10,8,10,11,12,11,12,7,8,12,18,11,12,14,14,11,6,10,4,11,14,4,6,13,4,12,11,14,5,7,,6.98,14 (2),Not set,- - -,16,0,France,176.0,28.752224503764545,2.2477754962354553,4.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Josep Giménez,26,74,Light-Hearted,3397,1.935,2036-06-30,19750.0,2.5,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2030-06-06,2.2,9,13,15,8,13,13,7,17,5,13,11,8,8,15,14,16,14,13,15,11,14,11,3,6,1,6,12,4,8,12,1,14,8,8,1,6,,6.75,2 (4),Not set,- - -,6,0,France,542.0,21.416837782340863,4.583162217659138,3.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
César Tárrega,32,76,Balanced,3397,0.06,2036-06-30,5500.0,0.155,Netherlands (Eredivisie),Eredivisie,2034-01-11,1.5,10,13,13,12,14,12,7,9,7,13,12,8,15,14,9,11,16,9,14,12,14,8,1,4,3,9,13,6,7,12,1,12,5,10,2,7,Wnt,6.50,0 (2),Listed,- - -,2,1,Netherlands,542.0,31.017111567419576,0.9828884325804244,3.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mick Brown,26,72,Resolute,3397,7.1,2037-06-30,35000.0,4.6,England (Premier Division),English Premier Division,2033-09-01,12.25,9,14,17,12,14,15,10,7,8,14,12,13,11,15,15,16,13,13,16,13,13,12,7,11,7,12,7,11,5,11,7,12,16,15,5,7,,6.50,0 (1),Not set,- - -,1,0,England,907.0,24.65571526351814,1.3442847364818618,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Piotr Jamka,26,70,Ambitious,3393,0.9750000000000001,2036-06-30,9500.0,0.7,Germany (Bundesliga 2),Bundesliga 2,2034-07-24,0.55,15,14,16,13,10,13,9,10,10,13,12,16,9,12,9,15,7,12,12,12,14,12,6,7,5,13,7,9,2,11,5,10,13,13,3,5,,6.92,16 (1),Not set,- - -,17,0,Germany,542.0,25.548254620123203,0.4517453798767967,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Roggerio Nyakossi,30,76,Balanced,3392,0.6599999999999999,2036-06-30,3700.0,,Switzerland (Challenge League),Swiss Challenge League,2033-03-08,1.7,12,12,14,11,13,12,8,12,6,13,12,7,12,12,10,12,15,13,12,15,16,11,1,7,3,9,12,3,3,12,2,12,8,10,3,4,Inj,7.87,19,Not set,- - -,19,0,Switzerland,542.0,28.171115674195757,1.8288843258042438,3.0,428.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Álvaro Navarro,20,71,Resolute,3385,5.1,2038-12-31,10750.0,5.75,Brazil (First Division),Brazilian National First Division,2034-09-02,4.3,8,14,17,10,14,15,8,15,10,12,9,11,11,15,13,11,12,12,16,12,10,14,7,11,4,8,9,6,9,13,4,13,12,10,5,12,,-,-,Not set,- - -,0,0,Brazil,1456.0,19.65776865160849,0.34223134839151265,4.0,493.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Timo Doll,23,72,Resolute,3377,2.3375000000000004,2038-06-30,13250.0,1.1,Germany (Bundesliga 2),Bundesliga 2,2034-12-16,1.2,8,12,17,9,15,16,7,5,6,12,9,8,12,15,15,16,15,15,16,12,11,15,1,9,4,8,8,4,5,12,1,12,7,9,1,8,,6.93,15,Not set,- - -,15,0,Germany,1272.0,22.94524298425736,0.05475701574264202,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yiandro Raap,28,71,Fairly Determined,3376,5.8,2038-06-30,18750.0,5.25,Belgium (Jupiler Pro League),Jupiler Pro League,2034-09-12,4.3,8,14,10,8,13,11,7,8,8,14,12,11,13,15,14,12,12,15,10,12,13,13,4,6,7,13,10,7,2,13,7,14,8,15,5,6,Inj,6.70,6 (6),Not set,- - -,12,0,Belgium,1272.0,27.685147159479808,0.31485284052019163,4.0,491.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ignacio Saunig,30,69,Balanced,3374,2.0,2035-12-31,3600.0,1.3,Argentina (Second Division),Argentine Second Division,2032-12-18,0.625,13,14,11,10,15,12,6,14,8,15,8,14,11,9,9,12,9,10,11,11,15,11,4,3,7,15,12,6,4,12,3,14,12,15,3,5,,-,-,Not set,- - -,0,0,Argentina,360.0,27.95208761122519,2.0479123887748116,3.0,439.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Charlie Hughes,31,73,Fairly Determined,3372,,2037-06-30,19750.0,3.3,England (Premier Division),English Premier Division,2033-08-21,13.0,13,13,14,13,13,12,8,14,10,13,14,12,14,15,13,13,15,13,14,12,14,12,5,10,7,12,13,6,9,13,6,12,13,12,6,7,Inj,6.73,18,Not set,- - -,18,0,England,907.0,29.625598904859686,1.374401095140315,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Reiss Francis,27,71,Resilient,3371,14.5,2038-06-30,52000.0,10.5,England (Premier Division),English Premier Division,2034-06-30,14.5,15,14,12,13,14,14,5,14,12,13,12,6,15,15,13,17,13,13,14,13,15,15,7,9,6,10,13,3,2,14,10,14,12,13,2,7,,6.78,6 (5),Not set,- - -,11,0,England,1272.0,26.482546201232033,0.5174537987679672,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nicolas Pignatel Jenssen,32,72,Fairly Professional,3370,0.0,,,,Norway (First Division),Norwegian First Division,2034-08-05,1.9,13,11,13,11,12,11,9,12,6,13,12,10,13,14,9,10,14,10,10,11,13,9,3,5,3,9,11,5,9,12,5,12,11,11,3,5,Ctr,6.62,5 (4),Not set,- - -,9,0,Norway,,31.581108829568787,0.4188911704312115,4.0,441.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rick Meissen,32,75,Fairly Professional,3369,,2036-06-30,2800.0,0.775,Türkiye (Super League),Turkish Super League,2034-10-08,0.65,5,13,13,13,14,13,5,11,8,12,13,9,13,12,11,12,15,10,9,11,14,11,5,7,8,10,12,7,9,14,2,12,8,11,9,5,Inj,6.93,18,Not set,- - -,18,0,Türkiye,542.0,31.756331279945243,0.243668720054757,4.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Diego Cheuquepal,28,75,Fairly Determined,3364,0.6050000000000001,2036-11-30,12000.0,,Sweden (Premier Division),Swedish Premier Division,2034-01-21,2.1,9,13,9,5,16,14,6,10,5,15,8,9,9,16,13,11,15,15,10,12,16,15,1,4,3,5,15,5,4,13,1,13,8,8,1,1,,-,-,Not set,- - -,0,0,Sweden,695.0,27.044490075290895,0.9555099247091033,4.0,484.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Pascal Groeneveld,25,77,Fickle,3361,5.6,2037-06-30,6750.0,1.5,Netherlands (Eredivisie),Eredivisie,2034-02-05,3.2,7,12,15,12,14,13,7,15,6,13,9,12,11,15,13,13,16,13,15,12,14,12,5,8,5,9,9,6,9,14,6,12,9,8,6,8,,6.84,27,Not set,- - -,27,0,Netherlands,907.0,24.085557837097877,0.9144421629021219,2.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Enzo Cornelisse,32,70,Fairly Ambitious,3359,0.065,2035-06-30,5250.0,2.0,Netherlands (Eredivisie),Eredivisie,2033-08-20,4.1,15,12,13,13,14,13,12,10,8,12,12,12,13,11,10,14,12,11,12,12,14,10,4,6,3,11,12,6,2,12,6,12,12,11,6,5,Wnt,6.62,4 (9),Listed,- - -,13,1,Netherlands,176.0,30.62286105407255,1.377138945927447,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Andres Aquino,23,76,Perfectionist,3359,2.2950000000000004,2037-12-31,3500.0,0.7,Argentina (Second Division),Argentine Second Division,2034-06-05,0.575,8,11,17,8,13,11,10,10,3,13,9,8,12,14,13,11,17,15,13,14,14,15,3,6,4,7,12,5,4,10,1,13,9,4,4,5,,-,-,Not set,- - -,0,0,Argentina,1091.0,22.41409993155373,0.5859000684462696,4.0,439.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lakyle Samuel,28,70,Balanced,3354,1.4375,2036-06-30,8750.0,0.275,England (Sky Bet Championship),Sky Bet Championship,2034-07-27,0.5,14,13,11,10,16,10,6,11,8,15,10,12,6,11,12,12,9,12,9,12,10,13,4,8,6,13,12,8,4,12,3,16,12,12,5,6,,6.88,25,Not set,- - -,25,0,England,542.0,27.5564681724846,0.44353182751540043,3.0,480.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rob Bos,25,73,Resolute,3345,3.2,2038-06-30,4500.0,2.1,Netherlands (Eredivisie),Eredivisie,2034-06-10,2.1,16,14,11,11,15,12,4,9,10,13,11,9,13,15,13,13,14,13,14,13,14,14,4,7,6,9,12,6,5,13,6,14,13,8,4,6,,6.77,21,Not set,- - -,21,0,Netherlands,1272.0,24.42778918548939,0.5722108145106092,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Edgar Elizalde,34,72,Balanced,3345,0.0165,2035-12-31,3000.0,,Norway (First Division),Norwegian First Division,2034-07-21,6.75,13,13,13,10,13,11,7,9,8,14,12,9,11,14,6,12,13,7,7,8,14,7,6,6,6,11,9,9,11,13,1,13,10,11,9,9,,-,0 (1),Not set,- - -,1,0,Norway,360.0,33.540041067761805,0.459958932238193,3.0,441.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nicolás Guzmán,24,74,Fairly Determined,3345,3.95,2038-06-30,12500.0,3.1,Italy (Serie A),Italian Serie A,2033-09-01,2.5,9,12,13,11,13,15,10,14,9,14,13,10,10,15,13,15,14,14,13,13,17,11,4,6,4,9,10,6,1,13,7,14,11,7,2,8,nEU,6.80,16,Not set,- - -,16,0,Italy,1272.0,22.65571526351814,1.3442847364818618,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Javi Domínguez,33,77,Fairly Determined,3344,0.045,2035-06-30,2000.0,,Spain (Spanish Federation 1A),Spanish Federation First Division A,2033-07-26,0.525,15,11,11,8,9,11,4,12,6,13,7,3,7,15,6,7,14,6,6,10,8,8,2,3,2,6,11,1,3,13,1,13,5,6,3,4,,-,-,Not set,- - -,0,0,Spain,176.0,31.55441478439425,1.4455852156057496,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Coby Small,28,74,Resolute,3342,4.15,2036-06-30,8250.0,1.2,England (Sky Bet League One),Sky Bet League One,2034-01-19,2.1,6,12,10,9,15,13,7,14,5,15,9,9,10,15,9,12,13,12,11,12,15,13,4,3,1,10,12,4,3,12,1,15,9,14,1,1,,6.80,25,Not set,- - -,25,0,England,542.0,27.039014373716633,0.9609856262833676,4.0,433.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Manuel Faßold,24,75,Fairly Determined,3341,2.27,2038-06-30,21000.0,1.5,Germany (Bundesliga 2),Bundesliga 2,2034-01-08,3.1,6,13,8,9,15,14,10,14,9,13,11,10,10,15,14,16,15,15,14,12,8,14,5,4,6,9,10,6,12,13,7,11,11,9,4,9,Wnt,6.60,6 (4),Not set,- - -,10,0,Germany,1272.0,23.00889801505818,0.9911019849418207,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Héctor Núñez,20,76,Resolute,3339,48.0,2038-06-30,27500.0,7.75,England (Sky Bet Championship),Sky Bet Championship,2034-08-19,7.75,11,14,16,9,13,16,6,7,7,14,9,6,11,15,13,16,15,12,13,12,7,12,4,7,6,9,12,4,9,11,2,15,10,10,3,8,,6.72,21,Not set,- - -,21,0,England,1272.0,19.619438740588638,0.3805612594113621,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lucas,25,71,Resolute,3337,1.9425,2035-12-31,4800.0,0.55,Brazil (Second Division),Brazilian National Second Division,2033-10-01,0.925,17,13,15,11,14,12,6,14,6,12,13,8,13,15,15,11,12,12,13,12,13,13,3,6,4,7,13,5,3,12,1,15,12,9,5,5,Wnt,-,-,Not set,- - -,0,0,Brazil,360.0,23.7378507871321,1.2621492128678986,4.0,446.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jordan Whisken,26,72,Resolute,3337,2.225,2037-06-30,16500.0,1.4,England (Sky Bet Championship),Sky Bet Championship,2034-08-13,6.5,15,13,13,11,15,12,6,12,9,14,12,10,13,15,13,14,14,14,13,12,13,15,4,8,6,7,12,5,8,13,2,16,12,11,4,10,,6.98,4 (2),Not set,- - -,6,0,England,907.0,25.603011635865844,0.39698836413415467,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Juan Pablo Córdoba,31,70,Balanced,3336,0.275,2035-12-31,3900.0,1.2,Argentina (Premier Division),Argentine Premier Division,2031-12-10,7.0,10,15,10,7,15,14,6,9,9,14,10,9,12,5,9,9,9,10,11,11,12,10,4,9,3,11,9,9,4,13,5,12,9,10,5,2,,-,-,Not set,- - -,0,0,Argentina,360.0,27.928131416837783,3.0718685831622174,3.0,490.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Maicky,23,73,Fairly Professional,3328,2.3,2037-12-31,6000.0,2.5,Brazil (First Division),Brazilian National First Division,2033-05-05,2.5,13,12,12,10,13,15,16,9,9,14,11,5,11,12,12,16,12,15,13,10,14,12,4,8,4,10,9,4,4,12,3,12,14,7,3,10,,-,-,Not set,- - -,0,0,Brazil,1091.0,21.32991101984942,1.6700889801505818,4.0,493.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Giovanni Leoni,28,76,Fairly Professional,3326,2.8125,2037-06-30,21000.0,0.675,Italy (Serie A),Italian Serie A,2033-06-30,7.25,11,13,10,11,14,10,8,11,11,13,12,11,13,8,15,16,17,15,14,14,15,14,3,6,6,8,12,5,8,14,3,11,10,8,2,4,Inj,6.86,17,Not set,- - -,17,0,Italy,907.0,26.483230663928815,1.516769336071184,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Federico Zuccaro,22,72,Spirited,3321,3.8249999999999997,2038-06-30,16500.0,2.7,Italy (Serie B),Italian Serie B,2034-07-23,2.4,11,11,9,8,13,13,8,9,8,16,9,10,10,5,14,16,14,13,14,14,16,12,5,8,2,11,12,7,11,12,1,10,14,10,1,10,,6.91,21,Not set,- - -,21,0,Italy,1272.0,21.54551676933607,0.4544832306639288,4.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hallace Leme,22,73,Fairly Determined,3320,34.5,2037-06-30,27500.0,5.0,England (Sky Bet League One),Sky Bet League One,2033-07-03,5.0,9,12,8,10,12,13,13,10,8,16,14,9,13,15,13,12,11,13,12,13,18,12,4,7,3,12,12,6,2,15,7,12,13,10,4,4,,6.90,28,Not set,- - -,28,0,England,907.0,20.491444216290212,1.5085557837097878,4.0,433.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
