Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Angola,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Brazil,Country_Cape Verde,Country_Chile,Country_China,Country_Colombia,Country_Costa Rica,Country_Croatia,Country_DR Congo,Country_Denmark,Country_Ecuador,Country_England,Country_Eq. Guinea,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Iran,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Mexico,Country_Morocco,Country_Netherlands,Country_Nigeria,Country_Norway,Country_Paraguay,Country_Poland,Country_Portugal,Country_Qatar,Country_Romania,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Slovenia,Country_South Africa,Country_Spain,Country_Sweden,Country_Switzerland,Country_Thailand,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_Uruguay,Country_Venezuela,Country_nan
Mathys Lemmens,26,70,Fairly Professional,2589,0.0,,,,Belgium,-,,0.95,9,7,10,7,6,9,14,12,12,6,11,6,13,12,15,10,7,13,13,7,12,15,4,7,4,9,1,1,1,7,7,6,12,7,1,8,Wnt,-,-,Not set,- - -,0,0,Belgium,,,,4.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jorge Bastidas,22,72,Realist,2587,15.25,2036-06-30,6250.0,1.4,England (Sky Bet League One),Sky Bet League One,2032-02-02,0.525,8,12,6,8,5,11,14,14,11,1,9,11,11,14,17,15,10,14,12,12,14,15,6,15,11,10,3,7,1,2,1,4,14,13,6,14,,7.08,22 (2),Not set,- - -,24,0,England,542.0,19.075975359342916,2.924024640657084,2.0,433.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thomas Ehlich,22,72,Fairly Sporting,2554,0.0375,2035-06-30,2400.0,0.165,Germany (Bundesliga 2),Bundesliga 2,2031-09-01,0.9,7,10,9,9,6,10,7,13,10,4,11,8,11,14,17,15,11,13,11,9,15,14,3,12,2,8,3,7,1,7,1,2,12,9,1,12,Wnt,-,-,Not set,- - -,0,0,Germany,176.0,18.654346338124572,3.345653661875428,3.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mamadou Sarr,24,69,Model Citizen,2540,0.15,2037-06-30,8750.0,0.65,Italy (Serie A),Italian Serie A,2032-07-24,0.525,10,11,9,13,7,12,17,10,11,4,10,12,12,15,13,11,3,11,11,10,14,10,4,13,13,14,6,8,7,1,10,5,16,13,8,8,Wnt,-,-,Listed,- - -,0,1,Italy,907.0,21.54962354551677,2.4503764544832305,0.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rıdvan Yıldırım,22,78,Fairly Determined,2539,0.35750000000000004,2036-06-30,3100.0,0.2,Türkiye (1. League),Turkish 1. League,2033-09-15,0.8,9,11,8,12,5,11,12,12,11,3,17,10,15,15,13,16,14,12,15,12,12,14,2,11,10,12,8,12,4,3,3,1,9,9,7,8,,6.70,20,Not set,- - -,20,0,Türkiye,542.0,20.694045174537987,1.3059548254620124,4.0,435.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Julien Bousquet,26,70,Driven,2536,0.06,2035-06-30,5250.0,0.65,France (Ligue 2 BKT),Ligue 2 BKT,2033-07-22,0.65,11,8,6,9,6,12,14,8,11,6,12,6,15,18,17,9,4,13,12,11,16,14,9,12,7,10,3,5,1,2,4,1,12,11,4,11,Wnt,6.84,3 (2),Listed,- - -,5,1,France,176.0,24.543463381245722,1.4565366187542779,4.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thamindu Lawtey,22,71,Resolute,2532,5.95,2037-06-30,3300.0,5.25,England (Sky Bet Championship),Sky Bet Championship,2034-06-20,4.4,12,11,12,8,8,11,12,2,9,8,14,11,17,15,13,12,9,13,15,10,16,11,5,11,7,11,7,7,6,8,3,7,16,10,7,13,,6.68,2 (19),Not set,- - -,21,0,England,907.0,21.45516769336071,0.5448323066392882,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stefano Espíndola,22,72,Fairly Professional,2528,1.5725,2037-12-31,2600.0,0.625,Argentina (Premier Division),Argentine Premier Division,2033-09-09,0.625,7,12,7,15,7,12,15,10,10,6,9,14,11,11,13,16,14,15,11,12,14,13,7,9,5,12,5,10,5,5,8,6,15,12,6,9,Wnt,-,-,Not set,- - -,0,0,Argentina,1091.0,20.677618069815196,1.322381930184805,4.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Olle Westerberg,23,72,Mercenary,2505,0.15050000000000002,2036-06-30,7250.0,0.825,Germany (Regional Div. Bavaria),German Regional Division Bavaria,2032-07-10,0.55,10,8,6,9,9,12,13,11,13,6,6,12,8,12,16,16,13,12,16,11,12,13,8,10,11,9,6,8,4,6,4,4,13,9,5,13,Wnt,7.83,3,Not set,- - -,3,0,Germany,542.0,20.51129363449692,2.48870636550308,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mats Wikhaug,20,72,Realist,2503,6.3,2038-06-30,5250.0,2.9,Netherlands (Keuken Kampioen Divisie),Keuken Kampioen Divisie,2034-01-31,2.0,5,11,10,7,6,8,13,4,9,5,13,10,14,15,16,14,12,16,14,11,14,13,9,12,9,11,5,9,2,1,10,2,13,9,7,15,,6.87,7 (9),Not set,- - -,16,0,Netherlands,1272.0,19.071868583162217,0.9281314168377823,2.0,438.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jack De Vries,32,70,Balanced,2498,,2036-12-31,800.0,,U.S.A. (USSL-C Eastern Conference),USSL Championship Eastern Conference,2034-12-30,0.8,12,10,9,11,8,13,13,10,14,8,12,12,10,13,11,8,3,11,10,8,8,11,8,11,6,14,4,8,8,5,4,5,13,13,4,10,,-,-,Not set,- - -,0,0,U.S.A.,726.0,31.983572895277206,0.01642710472279261,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Joe O'Neill,22,69,Resolute,2469,0.385,2037-06-30,6250.0,1.2,England (Sky Bet Championship),Sky Bet Championship,2033-07-29,0.975,11,11,14,10,9,10,13,8,11,10,11,9,9,15,17,16,9,15,16,10,10,12,9,11,5,10,7,7,4,8,9,7,16,12,3,7,Wnt,6.93,1 (4),Not set,- - -,5,0,England,907.0,20.562628336755647,1.4373716632443532,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lorenzo Romani,22,69,Resolute,2385,0.6599999999999999,2037-06-30,3200.0,0.65,France (Ligue 2 BKT),Ligue 2 BKT,2034-07-10,0.85,9,9,6,8,7,11,13,6,9,1,12,8,10,15,17,15,3,14,14,9,11,13,4,12,9,11,5,8,2,3,3,1,11,12,1,13,,6.82,4,Not set,- - -,4,0,France,907.0,21.509924709103355,0.49007529089664614,4.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Michael Guppy,23,67,Fickle,2370,0.385,2037-06-30,6000.0,0.625,England (Sky Bet Championship),Sky Bet Championship,2034-05-11,0.625,16,9,9,7,7,10,15,11,11,7,13,8,10,15,16,12,4,14,13,9,10,12,9,15,12,11,9,10,7,5,4,5,15,9,6,14,Loa,6.67,5 (10),Not set,- - -,15,0,England,907.0,22.345653661875428,0.6543463381245722,2.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
James Rose,21,67,Fairly Ambitious,2365,0.5225,2036-06-30,3200.0,0.85,England (Sky Bet Championship),Sky Bet Championship,2034-01-31,0.7,10,10,8,13,3,10,12,12,11,5,8,7,10,13,15,11,3,13,11,9,10,14,7,16,10,13,7,6,1,1,5,3,12,10,3,11,Wnt,6.80,0 (3),Not set,- - -,3,0,England,542.0,20.071868583162217,0.9281314168377823,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Julián da Costa Faro,25,72,Fairly Determined,2325,0.275,2035-12-31,2300.0,1.0,Argentina (Premier Division),Argentine Premier Division,2032-08-02,0.9,14,11,9,7,3,12,15,12,9,5,10,8,15,15,18,11,11,14,14,10,13,14,4,12,9,12,6,5,1,1,4,1,14,13,4,8,Bid,-,-,Not set,- - -,0,0,Argentina,360.0,22.574264202600958,2.425735797399042,4.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gerrit Franke,20,75,Fairly Sporting,2283,0.066,2035-06-30,1500.0,1.7,Germany (Bundesliga 2),Bundesliga 2,2032-09-28,0.65,14,7,7,6,1,7,14,11,12,1,12,6,11,11,16,15,12,13,12,8,13,15,3,12,6,10,3,3,1,2,2,1,10,10,1,9,Wnt,-,-,Not set,- - -,0,0,Germany,176.0,17.730321697467488,2.269678302532512,3.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gustavo Córdoba,22,70,Resolute,2283,0.5225,2036-12-31,1300.0,2.0,Argentina (Premier Division),Argentine Premier Division,2033-07-14,0.7,7,9,9,11,5,9,14,13,11,4,12,9,14,17,15,12,7,13,16,12,14,13,8,12,8,12,8,6,7,5,5,2,14,13,6,15,Loa,-,-,Not set,- - -,0,0,Argentina,726.0,20.521560574948666,1.4784394250513346,4.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Daniel Ehlich,26,71,Fairly Professional,2220,0.047,2035-06-30,1200.0,,Belgium (Challenger Pro League),Belgian Challenger Pro League,2034-05-04,0.7,14,10,10,5,2,8,12,6,11,1,13,3,13,7,14,10,13,12,13,9,7,14,5,11,6,8,3,5,1,1,3,3,10,4,1,10,,6.84,0 (12),Not set,- - -,12,0,Belgium,176.0,25.326488706365502,0.6735112936344969,4.0,413.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
David Dinoia,22,74,Fairly Professional,2199,1.562,2037-06-30,3100.0,0.625,Italy (Serie A),Italian Serie A,2033-10-03,0.575,15,7,5,12,7,14,13,3,11,9,11,12,12,9,9,10,13,8,13,13,13,7,5,7,10,13,6,7,6,6,2,6,12,10,3,11,,6.60,0 (1),Not set,- - -,1,0,Italy,907.0,20.743326488706366,1.2566735112936345,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Markus Franke,19,70,Unambitious,2148,0.7150000000000001,2036-06-30,10250.0,1.5,Germany (Regional Div. Northeast),German Regional Division Northeast,2033-08-20,0.75,10,10,9,8,3,11,14,13,9,3,13,10,10,6,16,9,9,12,10,7,14,16,6,11,9,10,4,4,2,3,2,1,13,8,6,10,Wnt,6.61,1 (9),Not set,- - -,10,0,Germany,542.0,17.62286105407255,1.377138945927447,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sem Gilson,19,68,Fairly Professional,2100,1.1045,2037-06-30,2500.0,0.725,Belgium (First National Amateur),Belgian First National Amateur Division,2034-07-18,0.5,8,9,8,7,9,8,14,6,9,1,8,9,9,8,15,13,6,15,10,7,11,15,5,10,10,14,3,7,3,3,7,1,8,8,4,11,,-,0 (2),Not set,- - -,2,0,Belgium,907.0,18.531827515400412,0.4681724845995893,4.0,370.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Andrew Bishop,26,72,Light-Hearted,2015,0.0435,2035-06-30,1700.0,,England (Sky Bet League One),Sky Bet League One,2033-07-10,0.6,7,10,8,7,5,8,11,7,11,4,7,8,8,16,16,10,13,14,14,8,13,15,5,9,8,7,6,6,7,2,4,5,12,10,5,9,,6.67,0 (6),Not set,- - -,6,0,England,176.0,24.510609171800137,1.4893908281998631,3.0,433.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Santiago Lencina,29,69,Fairly Professional,2002,0.024749999999999998,2035-12-31,350.0,,Argentina (Fourth Division non AFA),Argentine Torneo Regional Federal Amateur,2033-10-04,0.675,13,8,9,9,6,9,12,7,12,4,8,7,8,13,11,14,3,14,14,6,10,13,5,9,11,14,7,11,1,4,1,5,12,9,4,10,,-,-,Not set,- - -,0,0,Argentina,360.0,27.746064339493497,1.2539356605065024,4.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ander Etxeberria,24,70,Fairly Professional,2000,0.7150000000000001,2036-06-30,700.0,,Belgium (Challenger Pro League),Belgian Challenger Pro League,2034-01-12,1.7,17,12,10,13,7,12,14,12,12,7,12,10,8,13,15,15,9,11,12,10,12,11,7,9,13,12,7,8,6,9,4,7,13,11,11,6,,7.01,16,Not set,- - -,16,0,Belgium,542.0,23.019849418206707,0.9801505817932923,4.0,413.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mounir Vanbrabandt,20,76,Balanced,1756,0.375,2036-06-30,925.0,2.0,Belgium (Challenger Pro League),Belgian Challenger Pro League,2034-05-24,0.775,10,11,7,12,6,10,13,11,12,3,9,8,13,10,11,13,13,13,13,8,16,13,3,11,15,10,10,4,1,4,1,1,13,9,7,8,,6.96,12,Not set,- - -,12,0,Belgium,542.0,19.381245722108144,0.6187542778918549,3.0,413.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Roman Morisse,20,68,Light-Hearted,1719,1.0499999999999998,2037-06-30,1900.0,1.0,England (Sky Bet Championship),Sky Bet Championship,2034-07-02,0.55,9,8,10,8,4,10,9,5,10,3,11,8,11,13,16,14,5,13,14,8,15,13,3,11,4,12,10,5,2,1,1,2,13,7,4,12,Loa,6.93,1 (8),Not set,- - -,9,0,England,907.0,19.488021902806295,0.5119780971937029,3.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stefano Frediani,19,70,Realist,1642,1.805,2037-06-30,1400.0,2.0,Italy (Serie B),Italian Serie B,2035-01-04,0.775,7,10,16,8,5,8,14,5,9,2,10,6,7,15,16,15,6,12,14,8,14,16,7,10,12,9,7,3,2,1,6,1,13,8,5,12,Inj,-,-,Not set,- - -,0,0,Italy,907.0,18.99726214921287,0.0027378507871321013,2.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
